00059962;;;
00166741;;;proposé E5
00166753;;;
00166754;;;
00166791;;;
00166794;;;
00166800;vbivier E7;;
00166802;;;
00166804;;;
00166811;;;HDR ?
00166815;;;a déjà eu 3 ans
00166819;;;
00166892;;;
00166934;;;
00166950;;;
00166974;;;
00166983;;;
00166987;;;
00167011;prop E5;;vivier E5
00167021;;;
00167062;;;
00167151;;;
00167155;;;
00167166;;;
00167326;;;"a déjà eu 3 ans ; dossier scie,tifique léger malgré HDR, pas d'artvile en dernier auteur depuis 2012, doit finaliser des articles."
00167333;;;
00167420;;;
00167460;;;
00167484;;;
00167510;;pas de reproche, mais en mission dans un autre labo , chef de labo , jamaias ralenti avant ;
00167654;;;
00167671;;;
00167673;;;
00167680;;;
00167681;;;
00167688;;;
00167689;butee;;
00167690;;;
00167692;;;
00167700;;;
00167708;;;"contrainte catégorie ; regret"
00167709;;;
00167710;E6;;
00167711;;;
00167860;;;
00167879;;;
00167884;;;
00167915;;;
00167916;fin E7 bien que adjoint chef de département;;
00167921;;;
00168065;;;
00168086;;;
00168302;;;
00168463;;;passera E5 si HDR promis mais ne le fait pas sans doute en2019
00169098;;;
00169147;prop E5;;
00169183;;;
00169255;;;
00169461;;;
00169595;;;
00171536;;repet E5 ;
00171679;;;
00171698;;;
00171800;;;
00171823;;;
00171879;;;
00171966;;;
00172003;candidat E7;;
00172006;;;
00172009;;;
00172020;;;
00172062;fin E6;;
00172070;"repet;  A1 2019 ";;
00172090;;;
00172177;;;repet basse
00172182;;;
00172196;;;
00172197;;;
00172198;;;
00172209;;;min avertissement doit travailler comme un A1
00172228;;;
00172492;;;
00172502;;;
00172521;;;
00172542;;;
00172652;;;
00172716;;;
00172757;retraite progressive;;pass E5 pres
00172761;;;
00172807;;;
00172828;;;
00172829;;;
00172830;;;
00172915;;;
00173045;;E5 ?;
00173061;pass A1 + avancement 13 points;;
00173074;;;
00173075;;;
00173082;;;
00173092;;;E5 présentée
00173095;;;l'énnée dernière ça n'allait pas. Pas assez d'implications.cette année ça va.
00173104;;;
00173109;;;
00173110;;;
00173116;;;
00173119;;;
00173122;;;
00173125;;;
00173127;;;
00173132;;;
00173144;;;
00173200;;;
00173276;;;
00173309;E6;;
00173325;;E7 ?;
00173388;;;
00173409;prop E5;;
00173411;catégorie, intermédiaire pour E7;;
00173452;;;
00173826;;;
00173828;;;pas dans E7
00173834;;;
00173836;;;
00173843;;;
00173845;;;
00173851;adoint scientifique E7 ?;adjoint scientifique;
00173856;;;
00173857;;;
00173861;;;
00174011;prop E5;;
00174031;;;
00174063;;;
00174176;;repet proposé E5;
00174181;;;
00174184;;;
00174239;pas E5;;
00174249;"mal apprécié l'an dernier; pas de nouvelels n' a repris depuis des mois. On a du le retirer de son action au SEMI. ";"pas dans une position E5 aujourd'hui pas les éléments ; expérince DAM pas un obstacle";
00174250;;;
00174251;;;
00174252;;;
00174256;;;lent. Pas positionné E5 pas d'article en 1er ou dernier auteur depuis 2002
00174266;;;
00174268;prop E5;;gestion de la butée pas E5 envisagé REGARDER AVEC DANS 
00174279;;;
00174286;;;
00174290;;;
00174294;;;
00174342;;;
00174413;;;
00174554;;;
00174582;;;
00174584;;;
00174588;;;
00174593;;;
00174601;;;
00174604;;;
00174611;retraite;;
00174618;;;
00174628;;;
00174633;;;repetitif passage E3
00174636;;;
00174645;;;
00174647;;;pass E5 tardif car doctrat étranger
00174659;;;
00174662;;;
00174665;;;
00174669;retraite progressive; ;départ 1er janvier 2023
00174670;;;
00174673;pas E7;;
00174679;;;
00174682;;;
00174691;;;
00174693;;;
00174706;;;
00174736;HDR ?? !!;;HDR ?? !!
00174760;E6;;
00174800;;;
00174826;;;
00175240;;;
00175241;;;
00175264;;;
00175273;;;
00175323;;;
00175410;;;
00175812;refus d'HDR;refus HDR recruté X;refus d'HDR
00175849;;;
00175888;;;
00175950;;;
00176316;E5;;
00176441;;;
00176479;;;
00176493;démission prochaine;;
00176523;;;
00176612;;;
00176621;;;
00176635;;;
00176636;;;
00176641;;;
00176645;contrainte;;
00176649;;;
00176651;;;
00176657;;E5;
00176664;;;
00176666;;;
00176670;;;
00176673;;;regret catégorie
00176676;;;
00176681;;;
00176684;;;
00176686;;;
00176691;;;
00176692;retraite;;
00176695;;;repet
00176697;;;
00176754;;;
00176763;;;
00176776;;;
00176824;;;
00176828;;E5;pour le passer E5
00176829;gros souci médical absence injustifiées reprend tout juste. Si ca va doublé l'année prochaine;;
00176830;;;
00176832;"effet catégorie ; E5 ? Dialogue compluqé expertise HDR en prépapation depuis quelques temps";;
00176939;;;
00176990;;;
00177198;;;
00177212;E5 ?;contrainte de catégorie;
00177214;;;
00177222;;;
00177228;;;
00177242;;;
00177244;;;
00177253;;;
00177322;;;
00177344;;;
00177376;;;
00177426;;;
00177430;;;& déjà eu 3 ans, dossier E5 pas prèt, ne s'investit pas (dans la plate foem) au niveau du service). La seule n'assure pas la plate-forme
00177437;;;
00177445;;;
00177447;;;
00177449;;;
00177451;;"repetitif ; adjoint service";
00177461;la CFDT compte le faire paser E5 via Rebsamem, fait son travail sans autonomie avancera l'année prochaine;;syndicaliste secrétaire COMET, CHSCT, fin de ligne E4 passage à 3 ans
00177465;;;
00200010;;effet de catégorie;
00200016;;;
00200023;;;"contrainte catégorie ; regret"
00200117;contrainte;;"présentée E5 ; c'était pas gangé car pas souvent pilote ; panorama pas cohérent vu de loin; se prépare une HDR"
00200133;;E5 ?;
00200221;;;
00200222;;;"pas en vivier E5 ;"
00200268;;;
00200275;;;
00200279;;;
00200285;;;
00200376;;;
00200396;;;
00200429;;;
00200434;contrainte;;
00200500;E6;;
00200503;prop E5;;
00200510;;;
00200543;;;"syndic : DSI satisfaite, passage à 4 ans , pourquoi ???. DIR : rV avec le SST avec la hiérarchie ; pb productivité et comportement. Pas simple avec collègue, pas de qualité pour le travail. Problèmes persistants. Erreurs recadrage, tout le travail doit être relu, réamagement du porte-feuille à la baisse. "
00200557;;;
00200572;"contrainte catégorie; regret";;
00200577;;;
00200605;;ou h;
00200781;;;
00200803;;;
00200820;;;
00200836;;;
00200874;;;
00200913;pas forcément fléché E5;;
00200944;très dynamique Isham ;E5 ?;
00200972;;repet et prop E5;
00201002;;;
00201062;;;
00201177;;"effet de quota ; pas accidenté en E4, accidenté en E5";
00201190;;;
00201306;pas autonome pas appui pas E5;;
00201313;;;
00201316;;;
00201318;;;
00201329;;;
00201439;prop E5;;
00201488;;;
00201494;;;
00201504;;;
00201536;;;
00201542;;;
00201706;;;
00201793;;;répétitif avec regret
00201831;passage cadre;;
00201843;démission;;
00201986;;;
00202069;retrait total;ne veut pas passer E5, préfererait être A2;
00202106;;;repet
00202154;;;
00202182;;il faut plus d'implication et prise de responsabilité;
00202185;catégorie;;sans doute pas prévu E5. Est-il prévenu ?
00202196;prop E5;;
00202226;;;
00202248;difficile regret;même projet depuis des années, doit finir avant sa retraite, pas d'indication de l'avancement de son travail;on verra la prochaine fois  pas le plus performant de nos chercheurs
00202251;;;
00202262;E5;;
00202312;;;chgy A1 en 2017
00202319;;repet E5 ;
00202330;;;
00202354;;;
00202355;;;
00202378;;;
00202391;;;
00202510;;;
00202583;;;
00202585;travail ne correspond pas à ingénieur;"abonnée VB ; ne s'améliore pas ; ""sa vie est ailleurs"" ; implicationminime";
00202597;;;
00202598;;;
00202600;;;gros regret j'aimerais faire meieux que ça
00202603;;prop E5;
00202614;;;
00202638;;;
00202688;futur E5 ? Vivier pour bientôt;;
00202690;;;
00202692;;;
00202709;;;
00202719;contrainte;;présentée E5
00202725;;;
00202865;arrêt maladie reconduit régulièrement pas d'assurance sur son retour;"arrêt depuis 2019 depuis 3 mois; difficlle pour revenir";
00202866;;;
00202870;manque d'implication;;
00202871;;;
00202890;;;
00202906;;;
00202935;;adjoint scientifique;
00202939;;;CFDT a beaucoup beaucoup donné, DIR contrainte de catégorie
00202952;;;
00202957;;;
00202958;;;
00202988;;;
00202995;;;
00203108;;;
00203124;;"quota; pas de souci";
00203164;;c'esr tout ce qui reste;
00203191;;;
00203206;;;
00203209;;;
00203212;;;
00203224;;;
00203229;;;
00203233;;;
00203246;;;
00203265;;Vmax;
00203315;;;
00203382;regret, syndic : ca va êrte mal pris;;
00203439;;;
00203444;;;
00203445;;petit signal;
00203488;max en 2020;E5 ?;
00203522;repet malheureusement impossible;calcul HPC, modèle du climat;
00203530;;;
00203726;;;
00203782;;;
00203824;E5;;
00203966;;;
00204049;congé sans solde;;
00204052;;;
00204053;;;
00204058;repet;E5;vient des US , fort potentiel passsera E5 bientôt
00204170;;;
00204321;;;
00204362;;;
00204428;;;
00204695;;;
00204812;;;
00204843;;E5 ?;
00204893;;;
00205025;;E5;
00205030;prop E5;;
00205041;;;
00205047;;;
00205114;;;
00205141;;blocage HDR ?;profil chercheur au départ, recruté comme ingénieur, a en fait continué son post-doc, ne fait pas le travail demandé, devrait revenir au Dphp mais passage HDR, et passage devant le comité Dphp
00205202;;;
00205295;prop E5;"passage 3 ans ; passage N3 on attend pour le passer E5 ";
00205319;;;
00205325;;;
00205533;;;
00205565;;;
00205721;;;
00205734;;h;
00205749;pass E5 ;;
00205839;;;
00205848;;;
00205894;;congé sans soldes pendant 4 ans;
00205897;;;
00205985;;;
00205995;;;
00206057;;;
00206080;très visible beaucoup de publi, deux ans;proposé haut potentiel;
00206090;gestion de fin de ligne;fin de ligne;
00206103;;;
00206118;;;
00206138;;;
00206154;;;
00206165;;;
00206177;;chef très gros projet TGIR stations mesures gas à effort de serre;
00206203;chgt annexe;;
00206249;;;
00206323;;E5 ?;
00206341;;;
00206381;;;
00206425;;;
00206514;;;
00206628;;E5 ?;
00206634;;;
00206654;;;
00206962;;;
00207067;;;
00207099;;;
00207155;;;
00207358;;;
00207366;repet;E5;
00207394;E6;;
00207454;;;
00207665;E7 ?;;
00207681;;;
00207970;;;
00208005;;;pas encore E5 passera à 3 ans avec haute en 2020
00208054;;;
00208076;;;
00208191;;;a déjà eu 3 ans
00208195;;;
00208253;;;
00208275;;;
00208292;;;
00208320;;;
00208322;;;
00208351;potentiel E7;;"E7 difficile ; CdL seulement"
00208354;;;
00208371;;;
00208419;;;
00208440;potentiel E5, à mettre en situation;;
00208463;E6;;
00208487;;"prop E5; ";
00208488;;;
00208541;message : ne fait pas ce qu'on souhaite;;"bon scientifique créatif (trop) ; ligne mars  ; travaille DRF ; recherche émotion scientifique ; manque de finalisation nuit efficacité"
00208573;;;
00208583;;E5 ?;
00208621;;E5 ?;
00208705;;;
00208724;;;
00208762;;;
00208766;;;
00208767;;;
00208793;;regret de pas repet;
00208882;vient de IRSN;;
00208926;;;
00209021;;min repet;regret
00209024;;;
00209049;;"repetitif ; ";
00209055;;;
00209230;;;
00209297;;;
00209525;;;
00209574;chef de srvice SEMI;3 eme mandat de CDL;
00209584;;;
00209723;;;maladie longue durée epuis 2017 avant congé parentaux
00209926;;;
00210141;;;
00210187;;;
00210320;;E5 ?;
00210519;;ne collabore pas contrairement à ce qui est demandé;
00210626;;;
00210644;E4;;
00210671;;;
00210705;2 augmentations;;
00210825;;;
00210862;;;
00210897;repet;;
00211009;;;
00211014;;;
00211031;;;
00211130;;;
00211156;;E5 ?;
00211173;;;
00211300;ralentit. Ne travaille pas.;;
00211319;;;
00211414;;;
00211502;E5;;
00211549;;;
00211583;;"effet catégorie ; rien n'est reproché";
00211619;;;
00211646;;passage E5 récent;
00211657;;;
00211675;;;
00211711;;;
00211756;;;
00211851;resp équipe calcul;;a été très actif marquer le coup
00211860;;;
00211897;E6;;
00211898;;;
00211935;;;
00211962;;;
00212007;;vivier E5 sans date;
00212052;va passer chef de labo;management ou reste technique ? Pause et tranition E5 si management, regret;
00212058;;;
00212079;;;
00212087;;;
00212096;;;
00212102;;;"petit regret; "
00212120;;;
00212121;;;
00212166;;;
00212175;;;
00212189;;;
00212195;;;
00212198;E4;;
00212274;;;
00212345;;;
00212356;;;
00212380;;;
00212444;;;
00212462;;;
00212464;;;
00212754;;;
00212807;;;
00212839;;;
00212847;fléché E5;;
00212897;;;
00212930;;;
00213055;;;
00213096;;h;
00213111;;;
00213112;;;
00213221;;;
00213313;;;
00213365;;;
00213433;;;
00213525;;E5;passera E5
00213586;;;
00213593;;;
00213613;;;
00213873;;;
00213875;"contrainte; regret ; si on peut min";;
00214021;;;
00214034;catégorie, pas E7;;
00214080;;;
00214094;;;
00214106;;;
00214205;;;
00214218;prop E5;va devenir chef d'installation adjoint;
00214269;;;
00214316;;;
00214391;"contrainte; regret ; vivier E5";;regret pas vivier E5  pour l'instant a voir avec DANS auparavant pas ralenti
00214521;;;
00214556;;;
00214579;;;"3 ans; E5 ? Dossier pas prèt pour l'instant"
00214583;;E5;
00214596;E5;;
00214666;;;
00214674;;;
00214678;;;
00214776;;;
00214785;;;
00214799;;;
00214851;;;
00214854;;;
00214861;;;
00214932;;;
00214997;;;
00215044;E7 pas possible dans poste actuelle;;
00215065;;;
00215074;;;
00215102;; plus E5;passage E5 difficile prévu  année prochaine
00215142;;;
00215174;;;
00215245;;;
00215249;;;
00215256;E5;;
00215260;;;
00215275;;;
00215284;;;
00215322;;changement d'annexe;
00215394;;;
00215418;;;
00215456;;;
00215461;prop E7;;repet CDS
00215523;;;regret
00215576;;;
00215585;prop E5;"regret ; viver E5";
00215601;recruté en 2019;;
00215609;;;pass E5 tardif car doctrat étranger
00215664;;;
00215679;;;
00215712;;;
00215842;;chimie atmosphère reconvertie sur climats passés, beaucoup bossé pour le GIEC;
00216113;;"E5 bientôt ; HDR OK";regret vivier E5 dès HDR
00216148;doit rejoindre les projets et s'impliquer pas assez présents;;
00216265;;;
00216286;;;
00216287;;;
00216315;;congé maladie depuis sep 2017;congé maladie depuis sep 2017
00216660;;;
00216852;;;"difficulté ; objectifs non réalisés ; en général  ien acompagnés, on essaiera de répeter l'an prochain"
00217002;;;reclassé A1 en 2018
00217136;;;
00217222;;;
00217249;;;
00217286;;;
00217376;;;
00217428;;;
00217485;;max l'an prochain car CDL;deuxième regret de ne pas pouvoir faire un répétitif
00217512;;;E4, mal recruté 
00217521;repet;;
00217533;"passera à 3 ans ; peu productif ; pas d'HDR pas publié depuis 3 ans";;
00217537;problème de productivité MAD 18 mois auprès de la DES inefficace, réaffecté au DSST, suivi de contrat restauration, situation compliquée, min choisi par la DES;;
00217600;;;
00217637;;;
00217643;;;
00217675;;;
00217682;;;repet E4
00217743;;;
00217802;;;
00217882;;;
00217937;;cat;
00218005;;;
00218039;;;
00218117;;;
00218156;;;
00218170;pass E5 validé DRF;;
00218178;prop E5;;
00218221;;;
00218282;;;
00218285;;;
00218326;vient d'ailleurs au CEA travail normal*;rejoint en 2019, bne intégration;
00218385;;;
00218432;;;
00218453;;;
00218509;;informaticien, E5 ? Pas gagné;
00218511;;;
00218525;candidat E7;;
00218543;;;
00218553;;;
00218607;;;
00218615;;;
00218650;;E2;
00218705;;;
00218717;;;
00218825;repet prop E5;;
00218843;;;
00218865;;;
00218877;;E3;
00218885;;;
00218891;;;
00218919;;;
00218926;prop E5;;
00218930;;;a été détachéeà l'AIEA , recosntitution en 2017 car revenue CEA  toujours à Vienne 
00219013;;;retour d'ASN n' a pas été avancé pendant l'ASN. C'est un problème
00219102;;;
00219121;;;à surveiller  pétition
00219169;;;
00219250;;;
00219288;;;
00219580;;;
00219624;;;
00219652;regret;;
00219684;;"repetitif ; CGC on demande repet median ; pb de quota valleurs basses";
00219707;;;
00219768;;;
00219821;;;
00219846;;;
00219921;;;
00220139;;;
00220149;;;
00220160;;;
00220170;;;
00220326;;;
00220342;;;
00220346;;;
00220395;;;
00220739;;;
00220744;;;
00220802;;;
00220830;;;
00220838;;;
00220861;;;
00220875;butée;;
00220915;;;
00220932;;;
00220965;;;
00220980;;;
00221007;démission;;
00221033;;pourquoi ? DIR chgt d'annexe, batille s'en suit;
00221041;;;
00221057;;;
00221066;;;
00221137;;;
00221141;;;
00221142;;;
00221148;regret haut l'année prochaine si possible;;
00221377;repet. CGC valeur basse  : incident il ya qq années faux répetitif, mais OK.;;
00221495;;;
00221502;;;
00221713;;;
00221718;;cat;
00221794;repet;E5;pas E5 dans l'immédiat à voir
00221852;;E4;
00221889;;;
00221892;;;
00221912;;;
00221958;très actif prop E5;pépite;si on a une basse à donner on vise E5 proposé en 2020
00221978;E5;;
00221979;E5;;
00221981;;revoie l'année prochaine;
00221987;;;
00221991;;;
00221997;prop E5;;
00222020;;;
00222023;;E5;
00222033;;;regret
00222134;;;
00222135;;;
00222169;;;
00222175;;;
00222185;;;
00222260;;;
00222308;;;
00222357;;;
00222447;;;
00222530;;;
00222661;;;
00222769;"vivier E5 ""toujours""";;
00222873;;;
00222889;;;
00222981;;;
00222996;;;
00223066;;;
00223157;;;
00223204;;;
00223343;E5 ? Peu-être dans 2 and;;
00223498;;;
00223525;;;
00223587;;;
00223603;;;
00223669;;;a quitté la DANS pass à DDC
00223946;;;
00223974;a renoncé à E7, ça va être dur;;
00224086;;;
00224101;;;
00224118;vivier E5;;
00224149;;;
00224150;;;
00224222;effet de catégorie;;à surveiller en 2020
00224344;;;
00224369;;;
00224415;prop E5;;
00224434;;;
00224480;;;
00224513;;;
00224543;pas E7;;
00224625;;;
00224677;;;
00224704;;;
00224731;;;
00224761;;;
00224803;;;
00224805;;;
00224806;;;
00224871;;;
00224952;;;
00224957;;;
00224975;;;
00225254;;;
00225307;;;
00225365;;1er regret car cadrage;
00225425;;repet;
00225443;;;
00225621;vivier E5, beaucoup d'articles;HDR;basse en répétitif si possible
00225633;repet poste à haute responsabilité passera E5;;
00225645;;;
00225648;;;
00225669;;;
00225679;;E5;
00225811;;;
00225824;;;
00225988;repet;;
00226127;;;
00226134;;;
00226202;;;
00226378;;;
00226399;;;
00226475;;;
00226523;;;
00226560;;;
00226661;;;
00226710;;veint de reprendre;longue maladie
00226763;;;
00226814;;;
00227011;;;passera eut-être son tour
00227045;repet vm;;
00227127;;;
00227181;;;
00227184;;;
00227197;;;
00227263;repetitif, pass E5 bientôt;;
00227264;;;
00227345;;;
00227350;;;
00227565;repet;;
00227573;;;
00227632;;;
00227671;;;
00227750;;;
00227784;;;repet l'année dernière
00227793;E5;;
00227807;;;
00227885;;;
00227886;;;
00227933;;;
00227948;;;
00227995;passe son tour , un peu difficlle de l'envisager E5, un peu ingénieur;;
00228140;;;pas le profil E5, devrait etoffer ses activités, pas irréversible
00228154;;;
00228282;vivier E5;;
00228477;;;
00228496;E5;;
00228580;;;
00228673;;;
00228716;E4;;
00228731;;;
00228779;;;
00228784;;;
00228789;;;
00228801;;;
00228815;;;
00228860;;;
00228895;;;
00228935;;;
00228992;;;
00229022;;;
00229070;;;
00229072;;;
00229585;;;
00229601;;;
00229957;;;
00230035;;;
00230287;;;
00230298;;;
00230356;repet;;
00230452;;;
00230460;;;
00230749;;;
00231376;;;
00231494;;;
00231519;;;
00231640;;;
00231644;;;
00231813;;;
00231818;;;
00231833;;;
00231958;;;
00232027;;;
00232107;;;
00232143;par à cad;;regret repet pas possible 
00232197;catégorie juste sous la barre;;
00232231;;;
00232322;;;
00232339;;;
00232365;;;
00232457;;;
00232473;;;
00232551;;;
00232584;;;
00232585;;;
00232634;;;
00232721;repet+2b;repet;
00232724;;;
00232747;;;
00232752;;;
00232754;;;
00232796;;;
00232831;;;
00232872;;;
00232877;;;
00233075;;;
00233114;;;
00233140;;;identifiée comme valeur basse possible
00233440;;;
00233553;;;
00233578;;;
00233619;;;
00233630;;"travaille très bien ; très solitaire ; ne travaille pas en équipe";
00233706;pas à la hauteur de ses engagement, absent un an arrêt maladie, vient de rentrer;;"alerte difficultés personnelles management resséré PROBLEME ; embauché avant fin thèse ; puis régularisé"
00233922;repetitif;;
00234026;;;
00234030;;;
00234112;;;
00234251;;;
00234364;;;
00234727;effet catégorie vivier E5;;bas repet très content de lui
00234859;;;
00234978;un peu léger sur le travail;;
00235044;repet;;
00235053;;;
00235102;;;
00235119;;;
00235161;;;
00235168;;;
00235223;;;
00235256;;;
00235265;;"travaille bien, ne joue pas collectif;";
00235267;;;
00235278;;;
00235293;;;
00235301;;;
00235422;va a la DCOM ;passage E5 examiné en 2018, et audition planté, détaché vers la bas. Adoit travailler sur son parcours et la suite. En 2020 pas prête, ça n'a pas évolué. Doit chzrchr ailleurs avec un projet cédible. Ne se projette pas en E5.;
00235534;;;
00235688;;;
00235909;;;
00235920;;;
00235923;;;
00235942;;;
00235952;;;
00236045;;;
00236213;;;
00236239;;;
00236242;;;
00236275;;;
00236299;;;
00236336;;;
00236362;;;
00236375;;CGC excellent élément efforts faits;
00236498;;"contrainte catégorie ; ";
00236555;;;
00236561;repetitif;;
00236581;repet;E4;
00236639;;;
00236642;;;
00236654;;projet structurant grosse charge de travail;
00236744;;;
00236853;;;
00236854;;;
00236939;;ne passera pas E5 en local fait de la COM;
00236968;;;
00237127;;;
00237172;;;
00237200;;;
00237223;;quota DF;repet classement de départ trop bas
00237228;;h ?;
00237314;;;bas repet
00237360;;;
00237393;;;
00237459;;;
00237726;;;
00237867;repet;;
00238115;;;
00238127;;;
00238247;;;
00238795;;;
00238847;;;
00238893;;;
00238902;E6 a fait l'interim pendant 2 ans a été rétrogradée en adjointe;;
00239007;;;
00239059;;;
00239089;;;
00239144;;;
00239315;;;
00239386;;;
00239405;;;
00239416;;;
00239425;;;
00239446;;;
00239477;;;passera eut-être son tour
00239595;;;
00239597;;;
00239784;;;
00239786;;;
00239804;;;
00239818;;;
00239834;;"min répetitif; a très bien réagi";manque d'implication, d'autres aspirations, bilan de compétences
00239850;;;
00239851;;"rattrapage ; envisageait de partir en Italie, pas encore E5";pas de souci juste pas de chance
00240025;;;
00240123;;;
00240237;;;
00240422;;;
00240425;;;
00240429;;;
00240452;fin de ligne E4 pasera pas E5;;
00240477;;;
00240508;;;
00240611;;;
00240642;;;
00240730;;;
00240759;;;
00241298;;;
00241456;;;
00241540;;;
00241546;;;
00241564;E5;;
00241652;;;
00241672;repet+2b;;
00241731;;;
00241799;;;
00242033;;;
00242040;;;
00242314;;;
00242369;;;
00242495;;;
00242659;;catégorie;
00242688;;;
00242734;;;
00242740;;;
00242800;;;
00242821;;;
00242869;;;
00243026;;;
00243045;;;
00243176;out;;
00243213;;;
00243373;;;
00243478;;;
00243505;;;
00243532;;;
00243599;;;
00243831;;;
00243897;;;
00243900;;;
00243919;;;"regret deux fois à 3ans pas asez de responsabilités ; corrigé par la hiérarchie"
00243934;;;
00243947;;;
00243958;;;
00243972;maladie longue durée;;
00243973;;;
00244058;;;
00244059;;;
00244061;;;
00244111;;;
00244119;;;
00244151;plus chez nous à cette date congé sabbatique mobilité géographique sera avancé l'année prochaine S'il revient a suivre;;
00244197;;;
00244206;;;
00244232;;;
00244346;;;
00244393;;;
00244775;;;
00244961;;;
00245113;;;
00245401;;;
00245494;;E2;
00245508;E5;;
00245511;;;
00245522;;;
00245532;;;
00245608;;;
00245700;;;
00245794;;;
00245956;;;
00246099;repetitif;;
00246141;;;
00246171;;;
00246219;;;
00246246;;;
00246364;;;
00246467;;;
00246510;;;
00246540;;;
00246563;repetif apres valeur médiane;"CFDT : CDL demandait un max ; un peu agé ne correspond pas à son investissement ; DIR a déjà eu un repet devrait passer E5; attention surcharge";
00246635;;;
00246691;;;
00246771;;;
00246800;;;
00246831;;;
00246834;;;
00246835;;;
00246843;;;
00246890;;;
00246902;;;
00246990;;;
00247018;;;
00247192;;;
00247220;;;
00247226;;;difficulté de rendre compte
00247241;;;
00247309;;;
00247319;mutation au 1er mai 2020 d'IRAMIS;;
00247367;;;
00247427;;;
00247444;;;
00247495;;;
00247503;;;
00247590;;;
00247674;;;
00247795;;;
00247801;;;
00247842;;;
00247867;;;
00247868;;;
00247871;;;
00247932;;;
00247945;;;
00247953;;;
00247964;;;
00247977;;"investissement variables avec cycle, reçu par CDL CDS; SPAEN: implication grandissante; cadrage; REPET MIN ?";
00248065;;;
00248118;;;
00248230;;;
00248280;;;
00248329;;;
00248443;;;
00248619;;;
00248677;;;
00248810;;;
00248904;;;
00248925;;;
00249073;;;
00249298;;;
00249299;;;
00249527;;;
00249537;;;"part en mise en disposition ASN 1er mars; CFDT jamais avancé en 3 ans ; dont un an de grossesse ; DIR beaucoup d'absence, non satisfaction travail ;  arrive en mai 2016, déjà arrêtée revue que en 2018 travaille en mi temps thérapeutique, vient avec un souhait de changement très suivie, n'a travaillé que 6 mois sur son poste ; s'est mis enr echerche active d'autre poste, ne travaille plus sur son poste"
00249568;;;
00249769;;;
00249819;;;
00249911;;;
00249916;;;
00249936;;;
00249955;;;
00249997;;;
00250053;;;
00250072;;;
00250101;repet E5;;
00250145;;;
00250202;;;
00250212;;;
00250297;;;
00250299;;;
00250332;;;
00250374;;;
00250470;;;
00250634;;;
00250700;;;
00250718;;;
00250866;;;
00250878;;;
00251013;;;
00251061;jeune recruté;;
00251092;;;
00251095;;;
00251123;;;
00251207;;;
00251215;;;repet E5 recrutée après post-doc long  E5 sans aucun doute prépasentée E5
00251244;;;
00251255;;;
00251292;;;
00251294;;;
00251299;;;
00251403;repet;;
00251428;;;
00251430;repetitif;;
00251447;;;
00251449;;;
00251459;;"repetitif ; ";
00251460;;;
00251473;;;
00251541;;;
00251594;;;
00251634;;;
00251705;;;
00251716;;;
00251762;repet;;
00251818;;;
00251828;;;
00251856;;;
00251955;;;"au lieu de maxi promis ; arbitrage défavorable ; prépare expert N3 pour la suite"
00252036;;;
00252296;;;
00252421;;;
00252487;;;
00252683;;;
00252816;;;
00252913;;;
00252945;;;
00253134;;;
00253347;;;
00253412;;;
00253472;;;
00253528;;;
00253580;;;
00253676;;;
00253724;;;
00253738;;;
00253746;;;
00253750;;;
00253805;;;
00253816;;;
00254046;;;
00254219;;;
00254220;;;
00254233;;;
00254238;;;
00254252;"on attend plus de lui; en retrait sur sa catégorie, tracé dans EA";;
00254324;;;
00254330;;;
00254365;;;
00254541;;;
00254595;;E4;
00254648;;;
00254649;;;
00254669;;;
00254677;;;
00254691;;;
00254712;;;
00254765;;;
00254768;;;
00254769;;;
00254795;;;
00254809;;;
00254821;;;
00254824;;;
00254971;;;
00254994;;;
00255030;;;
00255095;;;
00255230;;;
00255336;;;
00255681;;;
00255743;;;
00255860;;;
00255978;;;
00256175;;;
00256245;;;
00256514;;;
00256663;;;
00256726;;;
00256793;;;
00256870;;;
00256871;;;
00256887;;;
00256925;;;
00256940;;;
00257002;;;
00257060;;;
00257114;;;
00257135;;;
00257138;;;
00257270;;;
00257339;;;
00257387;;;
00257430;;;
00257446;;;
00257489;;;
00257547;;;
00257555;;;
00257557;;;
00257603;;;
00257704;;;
00257739;;;
00257740;;;
00257763;;;
00257860;;;
00257901;;;
00257920;;;
00258043;;;
00258110;;;
00258131;;;
00258133;;;
00258155;;;
00258172;;;
00258176;;;
00258226;;;
00258255;;;
00258275;;;
00258286;;;
00258329;;;
00258343;;;
00258401;;;
00258422;;;
00258529;;;
00258735;;;
00258781;;;
00258909;;;
00259019;;;
00259051;;;
00259149;;;
00259213;;;
00259348;;;
00259423;;;
00259741;;;
00259813;E2;;
00259918;;;
00259932;;;
00259962;;;
00260072;;;
00260126;;;
00260164;;;
00260190;;;
00260210;;;
00260346;;;
00260420;;;
00260454;;;
00260548;;;
00260559;;;
00260572;;;
00260599;;;
00260628;;;
00260638;;;
00260660;;;
00260719;;;
00260797;;;
00260811;;;
00260944;;;
00261012;;;
00261018;;;
00261054;;;
00261106;;;
00261129;;;
00261148;;;
00261156;;;
00261161;;;
00261169;;;
00261334;;;
00261441;;;
00261457;;;
00261479;;;
00261496;;;
00261522;;;
00261529;;;
00261533;2 augmentations;;
00261550;;;
00261559;;;
00261708;;;
00261725;;;
00261728;;;
00261732;;;
00261741;;;
00261754;;;
00261760;;;
00261775;;;
00261795;;;
