182
1.1000E+003	7.97E+000
1.2000E+003	8.32E+000
1.3000E+003	8.66E+000
1.4000E+003	8.99E+000
1.5000E+003	9.30E+000
1.6000E+003	9.61E+000
1.7000E+003	9.90E+000
1.8000E+003	1.02E+001
2.0000E+003	1.07E+001
2.2500E+003	1.14E+001
2.5000E+003	1.20E+001
2.7500E+003	1.26E+001
3.0000E+003	1.32E+001
3.2500E+003	1.37E+001
3.5000E+003	1.42E+001
3.7500E+003	1.47E+001
4.0000E+003	1.52E+001
4.5000E+003	1.61E+001
5.0000E+003	1.70E+001
5.5000E+003	1.78E+001
6.0000E+003	1.86E+001
6.5000E+003	1.94E+001
7.0000E+003	2.01E+001
8.0000E+003	2.15E+001
9.0000E+003	2.28E+001
1.0000E+004	2.40E+001
1.1000E+004	2.52E+001
1.2000E+004	2.63E+001
1.3000E+004	2.74E+001
1.4000E+004	2.84E+001
1.5000E+004	2.94E+001
1.6000E+004	3.04E+001
1.7000E+004	3.13E+001
1.8000E+004	3.22E+001
2.0000E+004	3.40E+001
2.2500E+004	3.60E+001
2.5000E+004	3.80E+001
2.7500E+004	3.98E+001
3.0000E+004	4.16E+001
3.2500E+004	4.33E+001
3.5000E+004	4.48E+001
3.7500E+004	4.62E+001
4.0000E+004	4.76E+001
4.5000E+004	5.03E+001
5.0000E+004	5.29E+001
5.5000E+004	5.53E+001
6.0000E+004	5.76E+001
6.5000E+004	5.99E+001
7.0000E+004	6.21E+001
8.0000E+004	6.62E+001
9.0000E+004	7.02E+001
1.0000E+005	7.39E+001
1.1000E+005	7.75E+001
1.2000E+005	8.10E+001
1.3000E+005	8.44E+001
1.4000E+005	8.78E+001
1.5000E+005	9.10E+001
1.6000E+005	9.42E+001
1.7000E+005	9.73E+001
1.8000E+005	1.00E+002
2.0000E+005	1.07E+002
2.2500E+005	1.14E+002
2.5000E+005	1.22E+002
2.7500E+005	1.29E+002
3.0000E+005	1.36E+002
3.2500E+005	1.44E+002
3.5000E+005	1.51E+002
3.7500E+005	1.58E+002
4.0000E+005	1.66E+002
4.5000E+005	1.80E+002
5.0000E+005	1.95E+002
5.5000E+005	2.10E+002
6.0000E+005	2.25E+002
6.5000E+005	2.39E+002
7.0000E+005	2.54E+002
8.0000E+005	2.83E+002
9.0000E+005	3.12E+002
1.0000E+006	3.41E+002
1.1000E+006	3.68E+002
1.2000E+006	3.95E+002
1.3000E+006	4.22E+002
1.4000E+006	4.47E+002
1.5000E+006	4.71E+002
1.6000E+006	4.94E+002
1.7000E+006	5.17E+002
1.8000E+006	5.38E+002
2.0000E+006	5.77E+002
2.2500E+006	6.20E+002
2.5000E+006	6.57E+002
2.7500E+006	6.88E+002
3.0000E+006	7.15E+002
3.2500E+006	7.37E+002
3.5000E+006	7.55E+002
3.7500E+006	7.69E+002
4.0000E+006	7.81E+002
4.5000E+006	7.99E+002
5.0000E+006	8.09E+002
5.5000E+006	8.16E+002
6.0000E+006	8.19E+002
6.5000E+006	8.19E+002
7.0000E+006	8.19E+002
8.0000E+006	8.15E+002
9.0000E+006	8.08E+002
1.0000E+007	8.01E+002
182
1.1000E+000	4.02E-001
1.2000E+000	4.02E-001
1.3000E+000	4.19E-001
1.4000E+000	4.34E-001
1.5000E+000	4.50E-001
1.6000E+000	4.64E-001
1.7000E+000	4.79E-001
1.8000E+000	4.93E-001
2.0000E+000	5.19E-001
2.2500E+000	5.51E-001
2.5000E+000	5.80E-001
2.7500E+000	6.09E-001
3.0000E+000	6.36E-001
3.2500E+000	6.62E-001
3.5000E+000	6.87E-001
3.7500E+000	7.11E-001
4.0000E+000	7.34E-001
4.5000E+000	7.79E-001
5.0000E+000	8.21E-001
5.5000E+000	8.61E-001
6.0000E+000	8.99E-001
6.5000E+000	9.36E-001
7.0000E+000	9.71E-001
8.0000E+000	1.04E+000
9.0000E+000	1.10E+000
1.0000E+001	1.16E+000
1.1000E+001	1.22E+000
1.2000E+001	1.27E+000
1.3000E+001	1.32E+000
1.4000E+001	1.37E+000
1.5000E+001	1.42E+000
1.6000E+001	1.47E+000
1.7000E+001	1.51E+000
1.8000E+001	1.56E+000
2.0000E+001	1.64E+000
2.2500E+001	1.74E+000
2.5000E+001	1.84E+000
2.7500E+001	1.93E+000
3.0000E+001	2.01E+000
3.2500E+001	2.09E+000
3.5000E+001	2.17E+000
3.7500E+001	2.25E+000
4.0000E+001	2.32E+000
4.5000E+001	2.46E+000
5.0000E+001	2.60E+000
5.5000E+001	2.72E+000
6.0000E+001	2.84E+000
6.5000E+001	2.96E+000
7.0000E+001	3.07E+000
8.0000E+001	3.28E+000
9.0000E+001	3.48E+000
1.0000E+002	3.67E+000
1.1000E+002	3.85E+000
1.2000E+002	4.02E+000
1.3000E+002	4.19E+000
1.4000E+002	4.34E+000
1.5000E+002	4.50E+000
1.6000E+002	4.64E+000
1.7000E+002	4.79E+000
1.8000E+002	4.93E+000
2.0000E+002	5.19E+000
2.2500E+002	5.51E+000
2.5000E+002	5.80E+000
2.7500E+002	6.09E+000
3.0000E+002	6.36E+000
3.2500E+002	6.62E+000
3.5000E+002	6.87E+000
3.7500E+002	7.11E+000
4.0000E+002	7.34E+000
4.5000E+002	7.79E+000
5.0000E+002	8.21E+000
5.5000E+002	8.61E+000
6.0000E+002	8.99E+000
6.5000E+002	9.36E+000
7.0000E+002	9.71E+000
8.0000E+002	1.04E+001
9.0000E+002	1.10E+001
1.0000E+003	1.16E+001
1.1000E+003	1.22E+001
1.2000E+003	1.27E+001
1.3000E+003	1.32E+001
1.4000E+003	1.37E+001
1.5000E+003	1.42E+001
1.6000E+003	1.47E+001
1.7000E+003	1.51E+001
1.8000E+003	1.56E+001
2.0000E+003	1.64E+001
2.2500E+003	1.74E+001
2.5000E+003	1.84E+001
2.7500E+003	1.93E+001
3.0000E+003	2.01E+001
3.2500E+003	2.09E+001
3.5000E+003	2.17E+001
3.7500E+003	2.25E+001
4.0000E+003	2.32E+001
4.5000E+003	2.46E+001
5.0000E+003	2.60E+001
5.5000E+003	2.72E+001
6.0000E+003	2.84E+001
6.5000E+003	2.96E+001
7.0000E+003	3.07E+001
8.0000E+003	3.28E+001
9.0000E+003	3.48E+001
1.0000E+004	3.67E+001
1.1000E+004	3.85E+001
1.2000E+004	4.02E+001
1.3000E+004	4.19E+001
1.4000E+004	4.34E+001
1.5000E+004	4.50E+001
1.6000E+004	4.64E+001
1.7000E+004	4.79E+001
1.8000E+004	4.93E+001
2.0000E+004	5.19E+001
2.2500E+004	5.51E+001
2.5000E+004	5.80E+001
2.7500E+004	6.09E+001
3.0000E+004	6.36E+001
3.2500E+004	6.62E+001
3.5000E+004	6.87E+001
3.7500E+004	7.11E+001
4.0000E+004	7.34E+001
4.5000E+004	7.79E+001
5.0000E+004	8.21E+001
5.5000E+004	8.61E+001
6.0000E+004	8.99E+001
6.5000E+004	9.36E+001
7.0000E+004	9.71E+001
8.0000E+004	1.04E+002
9.0000E+004	1.10E+002
1.0000E+005	1.16E+002
1.1000E+005	1.22E+002
1.2000E+005	1.27E+002
1.3000E+005	1.32E+002
1.4000E+005	1.37E+002
1.5000E+005	1.42E+002
1.6000E+005	1.47E+002
1.7000E+005	1.51E+002
1.8000E+005	1.56E+002
2.0000E+005	1.64E+002
2.2500E+005	1.74E+002
2.5000E+005	1.84E+002
2.7500E+005	1.93E+002
3.0000E+005	2.01E+002
3.2500E+005	2.09E+002
3.5000E+005	2.17E+002
3.7500E+005	2.25E+002
4.0000E+005	2.34E+002
4.5000E+005	2.61E+002
5.0000E+005	2.81E+002
5.5000E+005	2.96E+002
6.0000E+005	3.09E+002
6.5000E+005	3.20E+002
7.0000E+005	3.30E+002
8.0000E+005	3.47E+002
9.0000E+005	3.62E+002
1.0000E+006	3.76E+002
1.1000E+006	3.89E+002
1.2000E+006	4.02E+002
1.3000E+006	4.14E+002
1.4000E+006	4.26E+002
1.5000E+006	4.38E+002
1.6000E+006	4.50E+002
1.7000E+006	4.61E+002
1.8000E+006	4.72E+002
2.0000E+006	4.93E+002
2.2500E+006	5.19E+002
2.5000E+006	5.42E+002
2.7500E+006	5.64E+002
3.0000E+006	5.84E+002
3.2500E+006	6.03E+002
3.5000E+006	6.21E+002
3.7500E+006	6.37E+002
4.0000E+006	6.52E+002
4.5000E+006	6.80E+002
5.0000E+006	7.04E+002
5.5000E+006	7.26E+002
6.0000E+006	7.46E+002
6.5000E+006	7.64E+002
7.0000E+006	7.81E+002
8.0000E+006	8.14E+002
9.0000E+006	8.46E+002
1.0000E+007	8.79E+002
