-7.3705427439882394e+00 -7.3737229273518912e+00 -7.3769029838749836e+00
-7.3864424000056568e+00 -7.3896219567648886e+00 -7.3928013904763841e+00
-7.4023389608656958e+00 -7.4055179099211870e+00 -7.4086967396901207e+00
-7.4182325207560496e+00 -7.4214108808509982e+00 -7.4245891253892937e+00
-7.4341231730806889e+00 -7.4373009628026443e+00 -7.4404786406669388e+00
-7.4500110104689536e+00 -7.4531882482516210e+00 -7.4563653778450627e+00
-7.4658961247845248e+00 -7.4690728289095407e+00 -7.4722494284835639e+00
-7.4817786071342525e+00 -7.4849547957329348e+00 -7.4881308833890010e+00
-7.4976585478768563e+00 -7.5008342389319287e+00 -7.5040098326232503e+00
-7.5135360366314972e+00 -7.5167112479787921e+00 -7.5198863655120221e+00
-7.5294111622862268e+00 -7.5325859116163540e+00 -7.5357605706532587e+00
-7.5452840130063068e+00 -7.5484583178663094e+00 -7.5516325359254139e+00
-7.5611546762424160e+00 -7.5643285540373926e+00 -7.5675023484955979e+00
-7.5770232387387253e+00 -7.5801967067334326e+00 -7.5833700948276173e+00
-7.5928897865408675e+00 -7.5960628618613004e+00 -7.5992358606898964e+00
-7.6087544050037890e+00 -7.6119271046387356e+00 -7.6150997311632747e+00
-7.6246171787994825e+00 -7.6277895196020609e+00 -7.6309617906487066e+00
-7.6404781919246130e+00 -7.6436501906137808e+00 -7.6468221228748403e+00
-7.6563375277080388e+00 -7.6595092008700849e+00 -7.6626808109054885e+00
-7.6721952688182178e+00 -7.6753666329082293e+00 -7.6785379371470004e+00
-7.6880514972705134e+00 -7.6912225686138269e+00 -7.6943935833555237e+00
-7.7039062944343915e+00 -7.7070770892280205e+00 -7.7102478306441604e+00
-7.7197597410405256e+00 -7.7229302753545657e+00 -7.7261007594900288e+00
-7.7356119171877902e+00 -7.7387822069668095e+00 -7.7419524497412233e+00
-7.7514629023501618e+00 -7.7546329634145703e+00 -7.7578029806236737e+00
-7.7673127753835294e+00 -7.7704826234309232e+00 -7.7736524307479140e+00
-7.7831616145323927e+00 -7.7863312651388918e+00 -7.7895008781157493e+00
-7.7990094974364901e+00 -7.8021789660580447e+00 -7.8053484001268414e+00
-7.8148565011373101e+00 -7.8180258031109977e+00 -7.8211950735851890e+00
-7.8307027020845368e+00 -7.8338718526298354e+00 -7.8370409747055332e+00
-7.8465481761423845e+00 -7.8497171903624343e+00 -7.8528861791196611e+00
-7.8623929985958654e+00 -7.8655618914787082e+00 -7.8687307618826319e+00
-7.8782372441569537e+00 -7.8814060305767573e+00 -7.8845747974789173e+00
-7.8940809869706774e+00 -7.8972496816889430e+00 -7.9004183598284516e+00
-7.9099243006211211e+00 -7.9130929182878775e+00 -7.9162615222926069e+00
-7.9257672581373546e+00 -7.9289358132923269e+00 -7.9321043576800836e+00
-7.9416099319992677e+00 -7.9447784390730414e+00 -7.9479469382527235e+00
-7.9574523941433402e+00 -7.9606208674585055e+00 -7.9637893357312350e+00
-7.9732947159683309e+00 -7.9764631697406063e+00 -7.9796316213008645e+00
-7.9891369683408806e+00 -7.9923054166802299e+00 -7.9954738656169591e+00
-8.0049792216010545e+00 -8.0081476785127812e+00 -8.0113161388104874e+00
-8.0208215455677969e+00 -8.0239900249536333e+00 -8.0271585104934609e+00
-8.0366640095443298e+00 -8.0398325252035026e+00 -8.0430010497643032e+00
-8.0525066823234628e+00 -8.0556752479537472e+00 -8.0588438252131329e+00
-8.0683496321928434e+00 -8.0715182613916046e+00 -8.0746869049269812e+00
-8.0841929269401298e+00 -8.0873616332053544e+00 -8.0905303564949556e+00
-8.1000366338581138e+00 -8.1032054305894192e+00 -8.1063742470133082e+00
-8.1158808197497496e+00 -8.1190497202493859e+00 -8.1222186430904593e+00
-8.1317255509331385e+00 -8.1348945684069776e+00 -8.1380636108519475e+00
-8.1475708932464421e+00 -8.1507400408049495e+00 -8.1539092159453190e+00
-8.1634169120527265e+00 -8.1665862027119278e+00 -8.1697555235449482e+00
-8.1792636722447529e+00 -8.1824331189271788e+00 -8.1856025983567946e+00
-8.1951112382496962e+00 -8.1982808537853256e+00 -8.2014505046231125e+00
-8.2109596740338144e+00 -8.2141294711609927e+00 -8.2172993061270834e+00
-8.2268090431070462e+00 -8.2299790344734056e+00 -8.2331490661973969e+00
-8.2426594085275582e+00 -8.2458296066909149e+00 -8.2489998477127671e+00
-8.2585108329062340e+00 -8.2616812503354797e+00 -8.2648517131064061e+00
-8.2743633784110973e+00 -8.2775340274870803e+00 -8.2807047243704250e+00
-8.2902171067716868e+00 -8.2933879997880791e+00 -8.2965589430601803e+00
